State,Nitrogen,Phosphorous ,Potassium ,Temperature,Humidity,pH,Crop
Gujarat,61,53,43,26.40323239,81.05635517,6.349606327,Rice
Gujarat,60,55,44,23.00445915,82.3207629,7.840207144,Rice
Gujarat,78,43,42,21.32376327,83.00320459,7.283736617,Rice
Gujarat,60,48,39,24.28209415,80.30025587,7.042299069,Rice
Gujarat,66,53,41,25.0756354,80.52389148,7.778915154,Rice
Gujarat,90,44,38,23.83509503,83.88387074,7.473134377,Rice
Gujarat,97,50,41,24.52922681,80.54498576,7.070959995,Rice
Gujarat,81,41,38,22.67846116,83.72874389,7.524080076,Rice
Gujarat,99,57,35,26.75754171,81.17734011,5.960370061,Rice
Gujarat,93,56,42,23.85724032,82.22572988,7.382762603,Rice
Gujarat,60,55,45,21.40865769,83.3293191,5.935745417,Rice
Gujarat,83,60,36,25.59704938,80.14509262,6.903985986,Rice
Uttar Pradesh,60,49,44,20.77576147,84.49774397,6.244841491,Rice
Uttar Pradesh,86,59,35,25.78720567,82.11124033,6.946636369,Rice
Uttar Pradesh,95,52,36,26.22916897,83.83625819,5.543360238,Rice
Uttar Pradesh,93,58,38,20.61521424,83.77345559,6.932400225,Rice
Uttar Pradesh,84,51,35,22.30157427,80.64416466,6.043304899,Rice
Uttar Pradesh,94,50,37,25.66585205,80.66385045,6.94801983,Rice
Uttar Pradesh,60,51,36,22.69657794,82.81088865,6.028321558,Rice
Uttar Pradesh,82,40,40,23.83067496,84.81360127,6.271478838,Rice
Uttar Pradesh,73,35,38,24.88921174,81.97927117,5.005306977,Rice
Uttar Pradesh,73,57,41,21.44653958,84.94375962,5.824709117,Rice
Uttar Pradesh,91,53,40,26.52723513,81.41753846,5.386167788,Rice
Uttar Pradesh,95,55,42,26.79533926,82.1480873,5.950660556,Rice
Uttar Pradesh,67,43,39,26.04371967,84.96907151,5.999969026,Rice
Uttar Pradesh,99,55,35,21.7238313,80.2389895,6.501697816,Rice
Uttar Pradesh,93,47,37,21.53346343,82.14004101,6.500343222,Rice
Uttar Pradesh,97,36,45,22.2286982,81.85872947,6.939083505,Rice
Uttar Pradesh,70,36,42,21.84106875,80.72886384,6.946209881,Rice
Uttar Pradesh,92,35,40,22.17931888,80.33127223,6.357389366,Rice
Uttar Pradesh,65,60,43,21.97199397,81.89918197,5.658169482,Rice
Uttar Pradesh,61,52,41,24.97669518,83.891805,6.880431223,Rice
Uttar Pradesh,98,47,37,23.48381344,81.33265073,7.375482851,Rice
Uttar Pradesh,82,43,38,23.28617173,81.43321641,5.105588355,Rice
Uttar Pradesh,72,40,38,20.41447029,82.20802629,7.592490617,Rice
Uttar Pradesh,68,57,43,26.08867875,80.37979919,5.706943251,Rice
Uttar Pradesh,81,53,42,23.67575393,81.03569343,5.17782304,Rice
Uttar Pradesh,67,47,44,26.73072391,81.78596776,7.868474653,Rice
Uttar Pradesh,91,50,40,20.82477109,84.1341879,6.462391607,Rice
Uttar Pradesh,78,40,38,26.46428311,83.85642678,7.549873681,Rice
Uttar Pradesh,90,46,42,23.97898217,81.45061596,7.50283396,Rice
Uttar Pradesh,83,58,45,25.75528612,83.51827127,5.875345751,Rice
Uttar Pradesh,72,45,35,25.42977518,82.94682591,5.758506323,Rice
Uttar Pradesh,62,42,36,22.78133816,82.06719137,6.430010215,Rice
Uttar Pradesh,69,46,41,23.64124821,80.28597873,5.012139669,Rice
West Bengal,90,42,43,20.87974371,82.00274423,6.502985292,Rice
West Bengal,65,37,40,23.35905428,83.59512273,5.333322606,Rice
West Bengal,88,35,40,23.57943626,83.58760316,5.85393208,Rice
West Bengal,88,46,42,22.68319059,83.46358271,6.604993475,Rice
West Bengal,79,43,39,21.66628296,80.70960551,7.062779015,Rice
West Bengal,88,55,45,24.63544858,80.41363018,7.730367824,Rice
West Bengal,71,46,40,20.2801937,82.1235421,7.236705436,Rice
West Bengal,89,45,36,21.32504158,80.47476396,6.442475375,Rice
West Bengal,93,53,38,26.92995077,81.91411159,7.069172227,Rice
West Bengal,60,36,43,23.43121862,83.06310136,5.286203711,Rice
West Bengal,66,60,38,22.08576562,83.47038318,6.372576327,Rice
West Bengal,68,58,38,23.22397386,83.03322691,6.336253525,Rice
West Bengal,76,40,43,25.15745531,83.11713476,5.070175667,Rice
West Bengal,78,42,42,20.13017482,81.60487287,7.628472891,Rice
West Bengal,81,45,35,26.52872817,80.12267476,6.158376967,Rice
West Bengal,76,60,39,20.0454142,80.3477562,6.766240045,Rice
West Bengal,75,54,36,26.29465461,84.56919326,7.023936392,Rice
West Bengal,91,35,38,24.8972823,80.52586088,6.13428721,Rice
West Bengal,83,41,43,21.0525355,82.67839517,6.254028451,Rice
West Bengal,95,39,36,23.86330467,83.15250801,5.561398642,Rice
West Bengal,69,37,42,23.05804872,83.37011772,7.073453503,Rice
West Bengal,94,53,40,20.27774362,82.89408619,5.718627178,Rice
West Bengal,74,39,38,23.24113501,84.59201843,7.782051313,Rice
West Bengal,69,55,38,22.70883798,82.63941394,5.70080568,Rice
West Bengal,88,54,44,25.7354293,83.88266234,6.149410611,Rice
West Bengal,67,58,39,25.2827223,80.54372813,5.453592032,Rice
West Bengal,78,58,44,26.80079604,80.88684822,5.108681786,Rice
West Bengal,91,36,45,24.44345477,82.45432595,5.950647577,Rice
West Bengal,75,38,39,23.44676801,84.79352417,6.215109715,Rice
West Bengal,91,56,37,23.43191632,80.56887849,6.363472208,Rice
West Bengal,91,35,39,23.79391957,80.41817957,6.970859754,Rice
West Bengal,78,35,44,26.54348085,84.67353597,7.072655622,Rice
West Bengal,84,50,44,25.48591986,81.40633547,5.935344406,Rice
Andhra Pradesh,24,80,19,29.67892453,69.0854554,6.808041722,Urad
Andhra Pradesh,25,71,24,28.49538735,60.44848407,7.187721818,Urad
Andhra Pradesh,34,66,19,32.97030511,60.18122078,7.586642101,Urad
Andhra Pradesh,49,76,18,27.05365239,67.7017527,7.393631868,Urad
Andhra Pradesh,55,78,21,33.39438752,62.93692886,6.602888249,Urad
Andhra Pradesh,51,56,18,28.12787838,64.2097765,6.706505915,Urad
Andhra Pradesh,25,65,21,33.86351172,68.59232289,6.880245789,Urad
Andhra Pradesh,55,67,16,34.37329112,69.69366426,6.596719015,Urad
Andhra Pradesh,20,72,19,32.47648301,64.34848735,7.397190844,Urad
Andhra Pradesh,27,60,17,26.41768321,63.64698302,7.026795359,Urad
Andhra Pradesh,50,64,25,28.84079155,63.37230676,6.734447425,Urad
Andhra Pradesh,48,61,21,30.28496619,61.69295127,6.628264883,Urad
Andhra Pradesh,44,76,22,27.26458947,68.01232937,7.775306272,Urad
Andhra Pradesh,26,67,16,29.10713092,67.90577375,7.17620823,Urad
Andhra Pradesh,29,67,21,29.79181107,63.38789228,6.621323612,Urad
Andhra Pradesh,25,68,19,29.39982732,64.25510719,7.108450121,Urad
Andhra Pradesh,23,57,19,32.83963757,67.99803573,7.251000789,Urad
Andhra Pradesh,28,65,23,28.38686534,61.88871127,7.405176138,Urad
Andhra Pradesh,44,58,18,28.03644051,65.06601664,6.814410928,Urad
Andhra Pradesh,50,58,23,27.81326852,62.50460464,7.596802025,Urad
Andhra Pradesh,20,68,23,25.54960633,63.95425534,7.707332484,Urad
Andhra Pradesh,30,65,25,32.88733849,64.59457409,7.70650895,Urad
Andhra Pradesh,28,68,19,34.63880966,61.38597868,7.69950698,Urad
Andhra Pradesh,39,60,21,34.89814946,63.59948557,6.97297656,Urad
Andhra Pradesh,59,55,19,31.74379487,62.51007687,7.332375138,Urad
West Bengal,29,63,17,30.02629908,67.88811637,7.26154329,Urad
West Bengal,52,58,16,30.64095781,61.14508627,7.167435834,Urad
West Bengal,43,61,20,26.87187036,61.61367264,6.804253866,Urad
West Bengal,58,61,15,30.94908189,64.23364112,7.402891666,Urad
West Bengal,57,67,25,32.34744009,66.61452812,7.551364319,Urad
West Bengal,35,64,15,28.47442276,63.53604453,6.500144962,Urad
West Bengal,27,64,21,32.84213012,68.68401492,7.543804223,Urad
West Bengal,42,61,22,26.27274407,62.28814857,7.418650668,Urad
West Bengal,27,62,24,28.63005477,66.770943,7.353876754,Urad
West Bengal,52,71,16,27.74274761,68.53997144,7.075886472,Urad
West Bengal,44,75,22,30.0328403,64.14800537,7.574561547,Urad
West Bengal,59,58,17,28.546224,66.31394098,7.368318809,Urad
Gujarat,20,68,17,30.11873003,60.11680815,6.578714843,Urad
Gujarat,56,76,16,28.27265858,61.18956161,7.513151076,Urad
Gujarat,30,64,20,33.8642935,61.57072498,6.573531614,Urad
Gujarat,33,80,22,28.57006111,65.71765781,6.593961761,Urad
Gujarat,21,80,20,28.20667264,68.27085245,7.350869792,Urad
Gujarat,21,63,22,25.09737391,67.72837887,6.859409487,Urad
Gujarat,39,73,24,25.65842532,61.18235808,7.22405917,Urad
Gujarat,44,63,15,26.42333018,64.51136845,7.338929556,Urad
Madhya Pradesh,33,75,21,33.04687968,68.93875631,6.690655045,Urad
Madhya Pradesh,34,60,16,31.35730791,64.24992106,7.322555223,Urad
Madhya Pradesh,56,75,15,30.20157245,60.06534859,7.152272256,Urad
Madhya Pradesh,20,60,25,27.3254209,69.09047809,6.726469088,Urad
Madhya Pradesh,60,59,22,31.86847286,66.74217464,7.191522601,Urad
Madhya Pradesh,21,78,19,27.16159076,66.76017239,6.92009048,Urad
Madhya Pradesh,44,77,21,32.63918668,61.3009051,7.326980454,Urad
Madhya Pradesh,41,62,15,29.38400259,64.14928485,7.358974541,Urad
Madhya Pradesh,59,63,18,31.65531175,60.13263713,6.52669158,Urad
Madhya Pradesh,55,60,15,32.79766751,68.77994074,7.163043872,Urad
Madhya Pradesh,35,72,21,34.03619494,64.28791388,7.741418772,Urad
Madhya Pradesh,52,70,16,33.66855394,66.60416867,7.534811833,Urad
Madhya Pradesh,42,73,25,34.03679184,67.21113844,6.501869314,Urad
Madhya Pradesh,33,77,21,30.32992227,65.62971858,7.01285529,Urad
Madhya Pradesh,53,74,15,29.43463808,64.94329356,7.517097,Urad
Madhya Pradesh,43,68,20,29.57812712,66.17587668,7.497469256,Urad
Madhya Pradesh,29,76,15,28.5417236,64.2020154,7.025607706,Urad
Madhya Pradesh,34,80,19,31.49338309,63.0563645,6.521217963,Urad
Madhya Pradesh,44,55,25,29.6321052,65.91359954,7.42160832,Urad
Madhya Pradesh,29,70,15,30.33499674,63.54718862,6.872594461,Urad
Madhya Pradesh,58,71,15,27.82592799,67.5861883,6.919243702,Urad
Madhya Pradesh,38,62,25,32.7477393,67.77954584,7.453975408,Urad
Madhya Pradesh,55,77,22,31.4345059,62.99303471,7.76061831,Urad
Madhya Pradesh,25,62,21,26.73433965,68.13999721,7.040056094,Urad
Madhya Pradesh,42,79,23,27.71678273,63.29103387,6.781841984,Urad
Assam,42,58,25,27.45853567,62.90020977,6.513620918,Urad
Assam,23,70,15,34.6008247,63.11296779,7.403623355,Urad
Assam,56,79,15,29.48439992,63.19915325,7.454532137,Urad
Assam,37,79,19,27.54384835,69.3478631,7.143942758,Urad
Assam,41,74,18,28.75751783,61.02701476,6.599147298,Urad
Uttar Pradesh,48,62,15,25.36586097,66.6379724,7.538631462,Urad
Uttar Pradesh,58,73,16,33.36984395,65.67718163,6.874142175,Urad
Uttar Pradesh,50,74,17,27.10053268,63.36085585,6.5408208,Urad
Uttar Pradesh,20,62,18,29.36358721,64.98742947,7.366542647,Urad
Uttar Pradesh,52,63,19,29.58949031,68.32176769,6.928898659,Urad
Uttar Pradesh,25,76,17,31.74105409,68.63525428,7.241148507,Urad
Uttar Pradesh,21,62,24,33.49077065,62.73317204,6.847382891,Urad
Uttar Pradesh,22,55,20,33.95309131,69.96100028,7.423530351,Urad
Uttar Pradesh,49,68,22,28.56840626,61.53278622,7.127064207,Urad
Uttar Pradesh,47,63,16,27.44003279,67.10464369,6.661870999,Urad
Uttar Pradesh,55,66,22,30.91219459,68.79427388,7.747775263,Urad
Uttar Pradesh,58,79,17,27.24766491,66.10123083,7.04174124,Urad
Uttar Pradesh,58,75,25,25.25596239,61.36669662,7.261791753,Urad
Uttar Pradesh,21,72,17,31.52104732,66.55723677,7.580527339,Urad
Uttar Pradesh,49,72,15,31.55846339,67.83563765,7.137004749,Urad
Uttar Pradesh,37,62,17,25.68576704,69.84354028,7.121254928,Urad
Uttar Pradesh,40,68,17,34.1262979,65.14877461,7.733149554,Urad
Uttar Pradesh,41,78,21,25.19857725,60.37332688,6.581313137,Urad
Uttar Pradesh,32,66,17,34.9466155,65.26774011,7.162357641,Urad
Uttar Pradesh,52,65,20,32.81705216,66.15665137,6.814301033,Urad
Uttar Pradesh,40,63,18,30.41588462,67.66323804,6.74441168,Urad
Uttar Pradesh,36,66,15,30.08545364,69.34811988,6.668238556,Urad
Uttar Pradesh,57,60,17,26.23773129,67.88521396,7.504608385,Urad
Uttar Pradesh,50,55,16,28.81460716,65.33538112,7.581442888,Urad
Uttar Pradesh,53,67,17,31.77681682,69.01852894,7.296972161,Urad
